Pipe_ID,Start_Node,End_Node,Diameter,Length,Material
P_building_s1_2_8_4,junction_third_s1_2_8_4,Building_308,0.08,142,PVC
P_building_s1_2_8_5,junction_third_s1_2_8_5,Building_309,0.09,145,PVC
P_building_s1_2_8_6,junction_third_s1_2_8_6,Building_310,0.09,279,PVC
P_building_s1_2_8_7,junction_third_s1_2_8_7,Building_311,0.09,299,PVC
P_building_s1_2_8_8,junction_third_s1_2_8_8,Building_312,0.08,127,PVC
P_building_s1_2_8_9,junction_third_s1_2_8_9,Building_313,0.08,160,PVC
P_building_s1_2_8_10,junction_third_s1_2_8_10,Building_314,0.09,281,PVC
P_building_s1_2_8_11,junction_third_s1_2_8_11,Building_315,0.09,216,PVC
P_building_s1_2_8_12,junction_third_s1_2_8_12,Building_316,0.09,164,PVC
P_building_s1_2_8_13,junction_third_s1_2_8_13,Building_317,0.08,209,PVC
P_third_s1_2_9,junction_second_s1_2_9,junction_third_s1_2_9,0.13,428,PVC
P_building_s1_2_9_1,junction_third_s1_2_9_1,Building_318,0.08,259,PVC
P_building_s1_2_9_2,junction_third_s1_2_9_2,Building_319,0.09,134,PVC
P_building_s1_2_9_3,junction_third_s1_2_9_3,Building_320,0.08,148,PVC
P_building_s1_2_9_4,junction_third_s1_2_9_4,Building_321,0.09,201,PVC
P_building_s1_2_9_5,junction_third_s1_2_9_5,Building_322,0.09,213,PVC
P_building_s1_2_9_6,junction_third_s1_2_9_6,Building_323,0.09,163,PVC
P_building_s1_2_9_7,junction_third_s1_2_9_7,Building_324,0.09,258,PVC
P_building_s1_2_9_8,junction_third_s1_2_9_8,Building_325,0.09,240,PVC
P_building_s1_2_9_9,junction_third_s1_2_9_9,Building_326,0.09,290,PVC
P_building_s1_2_9_10,junction_third_s1_2_9_10,Building_327,0.1,155,PVC
P_building_s1_2_9_11,junction_third_s1_2_9_11,Building_328,0.1,278,PVC
P_building_s1_2_9_12,junction_third_s1_2_9_12,Building_329,0.09,142,PVC
P_building_s1_2_9_13,junction_third_s1_2_9_13,Building_330,0.1,106,PVC
P_building_s1_2_9_14,junction_third_s1_2_9_14,Building_331,0.08,251,PVC
P_building_s1_2_9_15,junction_third_s1_2_9_15,Building_332,0.1,206,PVC
P_building_s1_2_9_16,junction_third_s1_2_9_16,Building_333,0.09,236,PVC
P_third_s1_2_10,junction_second_s1_2_10,junction_third_s1_2_10,0.14,431,PVC
P_building_s1_2_10_1,junction_third_s1_2_10_1,Building_334,0.08,295,PVC
P_building_s1_2_10_2,junction_third_s1_2_10_2,Building_335,0.09,229,PVC
P_building_s1_2_10_3,junction_third_s1_2_10_3,Building_336,0.08,296,PVC
P_building_s1_2_10_4,junction_third_s1_2_10_4,Building_337,0.09,279,PVC
P_building_s1_2_10_5,junction_third_s1_2_10_5,Building_338,0.1,141,PVC
P_building_s1_2_10_6,junction_third_s1_2_10_6,Building_339,0.1,285,PVC
P_building_s1_2_10_7,junction_third_s1_2_10_7,Building_340,0.09,149,PVC
P_building_s1_2_10_8,junction_third_s1_2_10_8,Building_341,0.1,100,PVC
P_building_s1_2_10_9,junction_third_s1_2_10_9,Building_342,0.08,150,PVC
P_building_s1_2_10_10,junction_third_s1_2_10_10,Building_343,0.09,134,PVC
P_building_s1_2_10_11,junction_third_s1_2_10_11,Building_344,0.1,203,PVC
P_building_s1_2_10_12,junction_third_s1_2_10_12,Building_345,0.09,177,PVC
P_building_s1_2_10_13,junction_third_s1_2_10_13,Building_346,0.08,248,PVC
P_building_s1_2_10_14,junction_third_s1_2_10_14,Building_347,0.08,266,PVC
P_building_s1_2_10_15,junction_third_s1_2_10_15,Building_348,0.1,265,PVC
P_building_s1_2_10_16,junction_third_s1_2_10_16,Building_349,0.09,210,PVC
P_building_s1_2_10_17,junction_third_s1_2_10_17,Building_350,0.09,214,PVC
P_building_s1_2_10_18,junction_third_s1_2_10_18,Building_351,0.08,134,PVC
P_building_s1_2_10_19,junction_third_s1_2_10_19,Building_352,0.1,173,PVC
P_building_s1_2_10_20,junction_third_s1_2_10_20,Building_353,0.1,204,PVC
P_building_s1_2_10_21,junction_third_s1_2_10_21,Building_354,0.1,238,PVC
P_building_s1_2_10_22,junction_third_s1_2_10_22,Building_355,0.09,158,PVC
P_building_s1_2_10_23,junction_third_s1_2_10_23,Building_356,0.09,299,PVC
P_third_s1_2_11,junction_second_s1_2_11,junction_third_s1_2_11,0.15,464,PVC
P_building_s1_2_11_1,junction_third_s1_2_11_1,Building_357,0.09,149,PVC
P_building_s1_2_11_2,junction_third_s1_2_11_2,Building_358,0.09,262,PVC
P_building_s1_2_11_3,junction_third_s1_2_11_3,Building_359,0.08,206,PVC
P_building_s1_2_11_4,junction_third_s1_2_11_4,Building_360,0.1,138,PVC
P_building_s1_2_11_5,junction_third_s1_2_11_5,Building_361,0.08,172,PVC
P_building_s1_2_11_6,junction_third_s1_2_11_6,Building_362,0.1,213,PVC
P_building_s1_2_11_7,junction_third_s1_2_11_7,Building_363,0.09,112,PVC
P_building_s1_2_11_8,junction_third_s1_2_11_8,Building_364,0.09,161,PVC
P_building_s1_2_11_9,junction_third_s1_2_11_9,Building_365,0.09,100,PVC
P_building_s1_2_11_10,junction_third_s1_2_11_10,Building_366,0.08,277,PVC
P_building_s1_2_11_11,junction_third_s1_2_11_11,Building_367,0.09,248,PVC
P_building_s1_2_11_12,junction_third_s1_2_11_12,Building_368,0.08,207,PVC
P_building_s1_2_11_13,junction_third_s1_2_11_13,Building_369,0.09,197,PVC
P_building_s1_2_11_14,junction_third_s1_2_11_14,Building_370,0.1,223,PVC
P_building_s1_2_11_15,junction_third_s1_2_11_15,Building_371,0.09,299,PVC
P_building_s1_2_11_16,junction_third_s1_2_11_16,Building_372,0.1,201,PVC
P_building_s1_2_11_17,junction_third_s1_2_11_17,Building_373,0.1,288,PVC
P_building_s1_2_11_18,junction_third_s1_2_11_18,Building_374,0.08,260,PVC
P_building_s1_2_11_19,junction_third_s1_2_11_19,Building_375,0.1,181,PVC
P_building_s1_2_11_20,junction_third_s1_2_11_20,Building_376,0.09,149,PVC
P_building_s1_2_11_21,junction_third_s1_2_11_21,Building_377,0.09,246,PVC
P_building_s1_2_11_22,junction_third_s1_2_11_22,Building_378,0.1,136,PVC
P_third_s1_2_12,junction_second_s1_2_12,junction_third_s1_2_12,0.11,440,PVC
P_building_s1_2_12_1,junction_third_s1_2_12_1,Building_379,0.09,234,PVC
P_building_s1_2_12_2,junction_third_s1_2_12_2,Building_380,0.09,141,PVC
P_building_s1_2_12_3,junction_third_s1_2_12_3,Building_381,0.1,211,PVC
P_building_s1_2_12_4,junction_third_s1_2_12_4,Building_382,0.09,139,PVC
P_building_s1_2_12_5,junction_third_s1_2_12_5,Building_383,0.1,143,PVC
P_building_s1_2_12_6,junction_third_s1_2_12_6,Building_384,0.1,134,PVC
P_building_s1_2_12_7,junction_third_s1_2_12_7,Building_385,0.08,278,PVC
P_building_s1_2_12_8,junction_third_s1_2_12_8,Building_386,0.1,212,PVC
P_building_s1_2_12_9,junction_third_s1_2_12_9,Building_387,0.09,148,PVC
P_third_s1_2_13,junction_second_s1_2_13,junction_third_s1_2_13,0.14,365,PVC
P_building_s1_2_13_1,junction_third_s1_2_13_1,Building_388,0.1,273,PVC
P_building_s1_2_13_2,junction_third_s1_2_13_2,Building_389,0.09,197,PVC
P_building_s1_2_13_3,junction_third_s1_2_13_3,Building_390,0.09,242,PVC
P_building_s1_2_13_4,junction_third_s1_2_13_4,Building_391,0.08,224,PVC
P_building_s1_2_13_5,junction_third_s1_2_13_5,Building_392,0.1,255,PVC
P_building_s1_2_13_6,junction_third_s1_2_13_6,Building_393,0.08,234,PVC
P_building_s1_2_13_7,junction_third_s1_2_13_7,Building_394,0.09,269,PVC
P_building_s1_2_13_8,junction_third_s1_2_13_8,Building_395,0.1,202,PVC
P_building_s1_2_13_9,junction_third_s1_2_13_9,Building_396,0.09,250,PVC
P_building_s1_2_13_10,junction_third_s1_2_13_10,Building_397,0.09,296,PVC
P_building_s1_2_13_11,junction_third_s1_2_13_11,Building_398,0.08,210,PVC
P_building_s1_2_13_12,junction_third_s1_2_13_12,Building_399,0.09,137,PVC
P_building_s1_2_13_13,junction_third_s1_2_13_13,Building_400,0.1,246,PVC
P_building_s1_2_13_14,junction_third_s1_2_13_14,Building_401,0.08,163,PVC
P_building_s1_2_13_15,junction_third_s1_2_13_15,Building_402,0.09,178,PVC
P_building_s1_2_13_16,junction_third_s1_2_13_16,Building_403,0.08,159,PVC
P_building_s1_2_13_17,junction_third_s1_2_13_17,Building_404,0.09,294,PVC
P_building_s1_2_13_18,junction_third_s1_2_13_18,Building_405,0.08,167,PVC
P_building_s1_2_13_19,junction_third_s1_2_13_19,Building_406,0.09,187,PVC
P_building_s1_2_13_20,junction_third_s1_2_13_20,Building_407,0.1,274,PVC
P_building_s1_2_13_21,junction_third_s1_2_13_21,Building_408,0.09,174,PVC
P_third_s1_2_14,junction_second_s1_2_14,junction_third_s1_2_14,0.11,487,PVC
P_building_s1_2_14_1,junction_third_s1_2_14_1,Building_409,0.09,294,PVC
P_building_s1_2_14_2,junction_third_s1_2_14_2,Building_410,0.08,217,PVC
P_building_s1_2_14_3,junction_third_s1_2_14_3,Building_411,0.09,266,PVC
P_building_s1_2_14_4,junction_third_s1_2_14_4,Building_412,0.09,274,PVC
P_building_s1_2_14_5,junction_third_s1_2_14_5,Building_413,0.09,184,PVC
P_building_s1_2_14_6,junction_third_s1_2_14_6,Building_414,0.1,105,PVC
P_building_s1_2_14_7,junction_third_s1_2_14_7,Building_415,0.09,252,PVC
P_building_s1_2_14_8,junction_third_s1_2_14_8,Building_416,0.1,164,PVC
P_building_s1_2_14_9,junction_third_s1_2_14_9,Building_417,0.09,154,PVC
P_building_s1_2_14_10,junction_third_s1_2_14_10,Building_418,0.08,187,PVC
P_building_s1_2_14_11,junction_third_s1_2_14_11,Building_419,0.09,284,PVC
P_building_s1_2_14_12,junction_third_s1_2_14_12,Building_420,0.1,174,PVC
P_building_s1_2_14_13,junction_third_s1_2_14_13,Building_421,0.09,100,PVC
P_building_s1_2_14_14,junction_third_s1_2_14_14,Building_422,0.1,284,PVC
P_building_s1_2_14_15,junction_third_s1_2_14_15,Building_423,0.09,291,PVC
P_building_s1_2_14_16,junction_third_s1_2_14_16,Building_424,0.09,211,PVC
P_secondary_s1_3,junction_main_s1_3,junction_second_s1_3,0.18,760,Steel
P_third_s1_3_1,junction_second_s1_3_1,junction_third_s1_3_1,0.12,345,PVC
P_building_s1_3_1_1,junction_third_s1_3_1_1,Building_425,0.08,119,PVC
P_building_s1_3_1_2,junction_third_s1_3_1_2,Building_426,0.09,208,PVC
P_building_s1_3_1_3,junction_third_s1_3_1_3,Building_427,0.08,169,PVC
P_building_s1_3_1_4,junction_third_s1_3_1_4,Building_428,0.09,175,PVC
P_building_s1_3_1_5,junction_third_s1_3_1_5,Building_429,0.09,206,PVC
P_third_s1_3_2,junction_second_s1_3_2,junction_third_s1_3_2,0.11,425,PVC
P_building_s1_3_2_1,junction_third_s1_3_2_1,Building_430,0.1,292,PVC
P_building_s1_3_2_2,junction_third_s1_3_2_2,Building_431,0.09,269,PVC
P_building_s1_3_2_3,junction_third_s1_3_2_3,Building_432,0.08,142,PVC
P_building_s1_3_2_4,junction_third_s1_3_2_4,Building_433,0.1,108,PVC
P_building_s1_3_2_5,junction_third_s1_3_2_5,Building_434,0.1,103,PVC
P_building_s1_3_2_6,junction_third_s1_3_2_6,Building_435,0.09,252,PVC
P_building_s1_3_2_7,junction_third_s1_3_2_7,Building_436,0.1,231,PVC
P_building_s1_3_2_8,junction_third_s1_3_2_8,Building_437,0.1,274,PVC
P_building_s1_3_2_9,junction_third_s1_3_2_9,Building_438,0.08,224,PVC
P_third_s1_3_3,junction_second_s1_3_3,junction_third_s1_3_3,0.11,320,PVC
P_building_s1_3_3_1,junction_third_s1_3_3_1,Building_439,0.09,134,PVC
P_building_s1_3_3_2,junction_third_s1_3_3_2,Building_440,0.1,257,PVC
P_building_s1_3_3_3,junction_third_s1_3_3_3,Building_441,0.1,271,PVC
P_building_s1_3_3_4,junction_third_s1_3_3_4,Building_442,0.08,206,PVC
P_building_s1_3_3_5,junction_third_s1_3_3_5,Building_443,0.08,122,PVC
P_building_s1_3_3_6,junction_third_s1_3_3_6,Building_444,0.1,253,PVC
P_building_s1_3_3_7,junction_third_s1_3_3_7,Building_445,0.09,136,PVC
P_building_s1_3_3_8,junction_third_s1_3_3_8,Building_446,0.09,300,PVC
P_building_s1_3_3_9,junction_third_s1_3_3_9,Building_447,0.1,130,PVC
P_building_s1_3_3_10,junction_third_s1_3_3_10,Building_448,0.08,232,PVC
P_building_s1_3_3_11,junction_third_s1_3_3_11,Building_449,0.09,152,PVC
P_building_s1_3_3_12,junction_third_s1_3_3_12,Building_450,0.08,102,PVC
P_building_s1_3_3_13,junction_third_s1_3_3_13,Building_451,0.08,194,PVC
P_building_s1_3_3_14,junction_third_s1_3_3_14,Building_452,0.1,299,PVC
P_building_s1_3_3_15,junction_third_s1_3_3_15,Building_453,0.09,214,PVC
P_building_s1_3_3_16,junction_third_s1_3_3_16,Building_454,0.09,246,PVC
P_building_s1_3_3_17,junction_third_s1_3_3_17,Building_455,0.09,148,PVC
P_building_s1_3_3_18,junction_third_s1_3_3_18,Building_456,0.08,265,PVC
P_building_s1_3_3_19,junction_third_s1_3_3_19,Building_457,0.09,234,PVC
P_third_s1_3_4,junction_second_s1_3_4,junction_third_s1_3_4,0.14,393,PVC
P_building_s1_3_4_1,junction_third_s1_3_4_1,Building_458,0.09,226,PVC
P_building_s1_3_4_2,junction_third_s1_3_4_2,Building_459,0.09,123,PVC
P_building_s1_3_4_3,junction_third_s1_3_4_3,Building_460,0.1,295,PVC
P_building_s1_3_4_4,junction_third_s1_3_4_4,Building_461,0.08,256,PVC
P_building_s1_3_4_5,junction_third_s1_3_4_5,Building_462,0.1,140,PVC
P_building_s1_3_4_6,junction_third_s1_3_4_6,Building_463,0.09,284,PVC
P_building_s1_3_4_7,junction_third_s1_3_4_7,Building_464,0.1,209,PVC
P_building_s1_3_4_8,junction_third_s1_3_4_8,Building_465,0.08,233,PVC
P_building_s1_3_4_9,junction_third_s1_3_4_9,Building_466,0.08,252,PVC
P_building_s1_3_4_10,junction_third_s1_3_4_10,Building_467,0.09,265,PVC
P_building_s1_3_4_11,junction_third_s1_3_4_11,Building_468,0.09,168,PVC
P_building_s1_3_4_12,junction_third_s1_3_4_12,Building_469,0.09,276,PVC
P_building_s1_3_4_13,junction_third_s1_3_4_13,Building_470,0.08,220,PVC
P_building_s1_3_4_14,junction_third_s1_3_4_14,Building_471,0.09,298,PVC
P_building_s1_3_4_15,junction_third_s1_3_4_15,Building_472,0.08,214,PVC
P_building_s1_3_4_16,junction_third_s1_3_4_16,Building_473,0.09,201,PVC
P_building_s1_3_4_17,junction_third_s1_3_4_17,Building_474,0.09,161,PVC
P_building_s1_3_4_18,junction_third_s1_3_4_18,Building_475,0.1,147,PVC
P_building_s1_3_4_19,junction_third_s1_3_4_19,Building_476,0.1,100,PVC
P_third_s1_3_5,junction_second_s1_3_5,junction_third_s1_3_5,0.14,480,PVC
P_building_s1_3_5_1,junction_third_s1_3_5_1,Building_477,0.09,185,PVC
P_building_s1_3_5_2,junction_third_s1_3_5_2,Building_478,0.08,180,PVC
P_building_s1_3_5_3,junction_third_s1_3_5_3,Building_479,0.1,228,PVC
P_building_s1_3_5_4,junction_third_s1_3_5_4,Building_480,0.09,253,PVC
P_building_s1_3_5_5,junction_third_s1_3_5_5,Building_481,0.08,102,PVC
P_building_s1_3_5_6,junction_third_s1_3_5_6,Building_482,0.08,214,PVC
P_building_s1_3_5_7,junction_third_s1_3_5_7,Building_483,0.1,281,PVC
P_building_s1_3_5_8,junction_third_s1_3_5_8,Building_484,0.09,211,PVC
P_building_s1_3_5_9,junction_third_s1_3_5_9,Building_485,0.1,205,PVC
P_building_s1_3_5_10,junction_third_s1_3_5_10,Building_486,0.1,276,PVC
P_building_s1_3_5_11,junction_third_s1_3_5_11,Building_487,0.09,232,PVC
P_building_s1_3_5_12,junction_third_s1_3_5_12,Building_488,0.09,240,PVC
P_third_s1_3_6,junction_second_s1_3_6,junction_third_s1_3_6,0.14,464,PVC
P_building_s1_3_6_1,junction_third_s1_3_6_1,Building_489,0.09,137,PVC
P_building_s1_3_6_2,junction_third_s1_3_6_2,Building_490,0.09,146,PVC
P_building_s1_3_6_3,junction_third_s1_3_6_3,Building_491,0.08,292,PVC
P_building_s1_3_6_4,junction_third_s1_3_6_4,Building_492,0.09,183,PVC
P_building_s1_3_6_5,junction_third_s1_3_6_5,Building_493,0.09,213,PVC
P_building_s1_3_6_6,junction_third_s1_3_6_6,Building_494,0.1,138,PVC
P_building_s1_3_6_7,junction_third_s1_3_6_7,Building_495,0.1,128,PVC
P_building_s1_3_6_8,junction_third_s1_3_6_8,Building_496,0.08,106,PVC
P_building_s1_3_6_9,junction_third_s1_3_6_9,Building_497,0.09,189,PVC
P_building_s1_3_6_10,junction_third_s1_3_6_10,Building_498,0.08,295,PVC
P_building_s1_3_6_11,junction_third_s1_3_6_11,Building_499,0.09,139,PVC
P_building_s1_3_6_12,junction_third_s1_3_6_12,Building_500,0.09,268,PVC
P_building_s1_3_6_13,junction_third_s1_3_6_13,Building_501,0.1,177,PVC
P_building_s1_3_6_14,junction_third_s1_3_6_14,Building_502,0.1,111,PVC
P_building_s1_3_6_15,junction_third_s1_3_6_15,Building_503,0.08,179,PVC
P_building_s1_3_6_16,junction_third_s1_3_6_16,Building_504,0.09,300,PVC
P_third_s1_3_7,junction_second_s1_3_7,junction_third_s1_3_7,0.15,338,PVC
P_building_s1_3_7_1,junction_third_s1_3_7_1,Building_505,0.09,191,PVC
P_building_s1_3_7_2,junction_third_s1_3_7_2,Building_506,0.1,297,PVC
P_building_s1_3_7_3,junction_third_s1_3_7_3,Building_507,0.1,112,PVC
P_building_s1_3_7_4,junction_third_s1_3_7_4,Building_508,0.1,202,PVC
P_building_s1_3_7_5,junction_third_s1_3_7_5,Building_509,0.1,121,PVC
P_building_s1_3_7_6,junction_third_s1_3_7_6,Building_510,0.09,268,PVC
P_third_s1_3_8,junction_second_s1_3_8,junction_third_s1_3_8,0.12,464,PVC
P_building_s1_3_8_1,junction_third_s1_3_8_1,Building_511,0.08,225,PVC
P_building_s1_3_8_2,junction_third_s1_3_8_2,Building_512,0.1,105,PVC
P_building_s1_3_8_3,junction_third_s1_3_8_3,Building_513,0.09,258,PVC
P_building_s1_3_8_4,junction_third_s1_3_8_4,Building_514,0.09,113,PVC
P_building_s1_3_8_5,junction_third_s1_3_8_5,Building_515,0.1,193,PVC
P_building_s1_3_8_6,junction_third_s1_3_8_6,Building_516,0.1,283,PVC
P_building_s1_3_8_7,junction_third_s1_3_8_7,Building_517,0.09,153,PVC
P_building_s1_3_8_8,junction_third_s1_3_8_8,Building_518,0.09,281,PVC
P_building_s1_3_8_9,junction_third_s1_3_8_9,Building_519,0.08,195,PVC
P_building_s1_3_8_10,junction_third_s1_3_8_10,Building_520,0.08,249,PVC
P_building_s1_3_8_11,junction_third_s1_3_8_11,Building_521,0.08,135,PVC
P_building_s1_3_8_12,junction_third_s1_3_8_12,Building_522,0.1,164,PVC
P_building_s1_3_8_13,junction_third_s1_3_8_13,Building_523,0.09,202,PVC
P_building_s1_3_8_14,junction_third_s1_3_8_14,Building_524,0.1,226,PVC
P_building_s1_3_8_15,junction_third_s1_3_8_15,Building_525,0.09,145,PVC
P_third_s1_3_9,junction_second_s1_3_9,junction_third_s1_3_9,0.1,402,PVC
P_building_s1_3_9_1,junction_third_s1_3_9_1,Building_526,0.1,286,PVC
P_building_s1_3_9_2,junction_third_s1_3_9_2,Building_527,0.09,278,PVC
P_building_s1_3_9_3,junction_third_s1_3_9_3,Building_528,0.09,114,PVC
P_building_s1_3_9_4,junction_third_s1_3_9_4,Building_529,0.1,258,PVC
P_building_s1_3_9_5,junction_third_s1_3_9_5,Building_530,0.1,214,PVC
P_building_s1_3_9_6,junction_third_s1_3_9_6,Building_531,0.09,245,PVC
P_building_s1_3_9_7,junction_third_s1_3_9_7,Building_532,0.08,174,PVC
P_building_s1_3_9_8,junction_third_s1_3_9_8,Building_533,0.09,227,PVC
P_building_s1_3_9_9,junction_third_s1_3_9_9,Building_534,0.08,102,PVC
P_building_s1_3_9_10,junction_third_s1_3_9_10,Building_535,0.09,248,PVC
P_building_s1_3_9_11,junction_third_s1_3_9_11,Building_536,0.08,189,PVC
P_building_s1_3_9_12,junction_third_s1_3_9_12,Building_537,0.08,290,PVC
P_building_s1_3_9_13,junction_third_s1_3_9_13,Building_538,0.1,179,PVC
P_building_s1_3_9_14,junction_third_s1_3_9_14,Building_539,0.09,205,PVC
P_building_s1_3_9_15,junction_third_s1_3_9_15,Building_540,0.09,110,PVC
P_building_s1_3_9_16,junction_third_s1_3_9_16,Building_541,0.08,267,PVC
P_building_s1_3_9_17,junction_third_s1_3_9_17,Building_542,0.09,218,PVC
P_building_s1_3_9_18,junction_third_s1_3_9_18,Building_543,0.1,152,PVC
P_building_s1_3_9_19,junction_third_s1_3_9_19,Building_544,0.09,296,PVC
P_building_s1_3_9_20,junction_third_s1_3_9_20,Building_545,0.1,214,PVC
P_building_s1_3_9_21,junction_third_s1_3_9_21,Building_546,0.1,163,PVC
P_building_s1_3_9_22,junction_third_s1_3_9_22,Building_547,0.09,299,PVC
P_building_s1_3_9_23,junction_third_s1_3_9_23,Building_548,0.09,169,PVC
P_building_s1_3_9_24,junction_third_s1_3_9_24,Building_549,0.09,300,PVC
P_third_s1_3_10,junction_second_s1_3_10,junction_third_s1_3_10,0.1,446,PVC
P_building_s1_3_10_1,junction_third_s1_3_10_1,Building_550,0.09,210,PVC
P_building_s1_3_10_2,junction_third_s1_3_10_2,Building_551,0.08,169,PVC
P_building_s1_3_10_3,junction_third_s1_3_10_3,Building_552,0.08,106,PVC
P_building_s1_3_10_4,junction_third_s1_3_10_4,Building_553,0.09,233,PVC
P_building_s1_3_10_5,junction_third_s1_3_10_5,Building_554,0.09,248,PVC
P_building_s1_3_10_6,junction_third_s1_3_10_6,Building_555,0.09,140,PVC
P_building_s1_3_10_7,junction_third_s1_3_10_7,Building_556,0.08,144,PVC
P_building_s1_3_10_8,junction_third_s1_3_10_8,Building_557,0.09,112,PVC
P_third_s1_3_11,junction_second_s1_3_11,junction_third_s1_3_11,0.11,450,PVC
P_building_s1_3_11_1,junction_third_s1_3_11_1,Building_558,0.09,181,PVC
P_building_s1_3_11_2,junction_third_s1_3_11_2,Building_559,0.1,285,PVC
P_building_s1_3_11_3,junction_third_s1_3_11_3,Building_560,0.08,294,PVC
P_building_s1_3_11_4,junction_third_s1_3_11_4,Building_561,0.1,270,PVC
P_building_s1_3_11_5,junction_third_s1_3_11_5,Building_562,0.09,122,PVC
P_building_s1_3_11_6,junction_third_s1_3_11_6,Building_563,0.08,277,PVC
P_building_s1_3_11_7,junction_third_s1_3_11_7,Building_564,0.09,266,PVC
P_building_s1_3_11_8,junction_third_s1_3_11_8,Building_565,0.1,279,PVC
P_building_s1_3_11_9,junction_third_s1_3_11_9,Building_566,0.08,207,PVC
P_building_s1_3_11_10,junction_third_s1_3_11_10,Building_567,0.09,164,PVC
P_building_s1_3_11_11,junction_third_s1_3_11_11,Building_568,0.09,198,PVC
P_building_s1_3_11_12,junction_third_s1_3_11_12,Building_569,0.1,209,PVC
P_building_s1_3_11_13,junction_third_s1_3_11_13,Building_570,0.09,180,PVC
P_third_s1_3_12,junction_second_s1_3_12,junction_third_s1_3_12,0.11,444,PVC
P_building_s1_3_12_1,junction_third_s1_3_12_1,Building_571,0.08,197,PVC
P_building_s1_3_12_2,junction_third_s1_3_12_2,Building_572,0.09,269,PVC
P_building_s1_3_12_3,junction_third_s1_3_12_3,Building_573,0.08,131,PVC
P_building_s1_3_12_4,junction_third_s1_3_12_4,Building_574,0.09,194,PVC
P_secondary_s1_4,junction_main_s1_4,junction_second_s1_4,0.19,534,Steel
P_third_s1_4_1,junction_second_s1_4_1,junction_third_s1_4_1,0.12,307,PVC
P_building_s1_4_1_1,junction_third_s1_4_1_1,Building_575,0.08,271,PVC
P_building_s1_4_1_2,junction_third_s1_4_1_2,Building_576,0.09,137,PVC
P_building_s1_4_1_3,junction_third_s1_4_1_3,Building_577,0.1,251,PVC
P_building_s1_4_1_4,junction_third_s1_4_1_4,Building_578,0.1,198,PVC
P_building_s1_4_1_5,junction_third_s1_4_1_5,Building_579,0.09,150,PVC
P_building_s1_4_1_6,junction_third_s1_4_1_6,Building_580,0.1,276,PVC
P_building_s1_4_1_7,junction_third_s1_4_1_7,Building_581,0.09,103,PVC
P_building_s1_4_1_8,junction_third_s1_4_1_8,Building_582,0.1,161,PVC
P_building_s1_4_1_9,junction_third_s1_4_1_9,Building_583,0.08,211,PVC
P_building_s1_4_1_10,junction_third_s1_4_1_10,Building_584,0.08,233,PVC
P_building_s1_4_1_11,junction_third_s1_4_1_11,Building_585,0.09,287,PVC
P_building_s1_4_1_12,junction_third_s1_4_1_12,Building_586,0.08,182,PVC
P_building_s1_4_1_13,junction_third_s1_4_1_13,Building_587,0.09,123,PVC
P_building_s1_4_1_14,junction_third_s1_4_1_14,Building_588,0.09,148,PVC
P_building_s1_4_1_15,junction_third_s1_4_1_15,Building_589,0.09,212,PVC
