Node_ID,Node_Type,Demand
junction_third_s1_11_5,Junction,
junction_third_s1_11_5_1,Junction,
junction_third_s1_11_5_10,Junction,
junction_third_s1_11_5_2,Junction,
junction_third_s1_11_5_3,Junction,
junction_third_s1_11_5_4,Junction,
junction_third_s1_11_5_5,Junction,
junction_third_s1_11_5_6,Junction,
junction_third_s1_11_5_7,Junction,
junction_third_s1_11_5_8,Junction,
junction_third_s1_11_5_9,Junction,
junction_third_s1_11_6,Junction,
junction_third_s1_11_6_1,Junction,
junction_third_s1_11_6_10,Junction,
junction_third_s1_11_6_11,Junction,
junction_third_s1_11_6_12,Junction,
junction_third_s1_11_6_13,Junction,
junction_third_s1_11_6_14,Junction,
junction_third_s1_11_6_15,Junction,
junction_third_s1_11_6_16,Junction,
junction_third_s1_11_6_17,Junction,
junction_third_s1_11_6_2,Junction,
junction_third_s1_11_6_3,Junction,
junction_third_s1_11_6_4,Junction,
junction_third_s1_11_6_5,Junction,
junction_third_s1_11_6_6,Junction,
junction_third_s1_11_6_7,Junction,
junction_third_s1_11_6_8,Junction,
junction_third_s1_11_6_9,Junction,
junction_third_s1_12_1,Junction,
junction_third_s1_12_10,Junction,
junction_third_s1_12_10_1,Junction,
junction_third_s1_12_10_10,Junction,
junction_third_s1_12_10_11,Junction,
junction_third_s1_12_10_12,Junction,
junction_third_s1_12_10_2,Junction,
junction_third_s1_12_10_3,Junction,
junction_third_s1_12_10_4,Junction,
junction_third_s1_12_10_5,Junction,
junction_third_s1_12_10_6,Junction,
junction_third_s1_12_10_7,Junction,
junction_third_s1_12_10_8,Junction,
junction_third_s1_12_10_9,Junction,
junction_third_s1_12_1_1,Junction,
junction_third_s1_12_1_10,Junction,
junction_third_s1_12_1_11,Junction,
junction_third_s1_12_1_12,Junction,
junction_third_s1_12_1_13,Junction,
junction_third_s1_12_1_14,Junction,
junction_third_s1_12_1_15,Junction,
junction_third_s1_12_1_16,Junction,
junction_third_s1_12_1_17,Junction,
junction_third_s1_12_1_2,Junction,
junction_third_s1_12_1_3,Junction,
junction_third_s1_12_1_4,Junction,
junction_third_s1_12_1_5,Junction,
junction_third_s1_12_1_6,Junction,
junction_third_s1_12_1_7,Junction,
junction_third_s1_12_1_8,Junction,
junction_third_s1_12_1_9,Junction,
junction_third_s1_12_2,Junction,
junction_third_s1_12_2_1,Junction,
junction_third_s1_12_2_10,Junction,
junction_third_s1_12_2_2,Junction,
junction_third_s1_12_2_3,Junction,
junction_third_s1_12_2_4,Junction,
junction_third_s1_12_2_5,Junction,
junction_third_s1_12_2_6,Junction,
junction_third_s1_12_2_7,Junction,
junction_third_s1_12_2_8,Junction,
junction_third_s1_12_2_9,Junction,
junction_third_s1_12_3,Junction,
junction_third_s1_12_3_1,Junction,
junction_third_s1_12_3_10,Junction,
junction_third_s1_12_3_11,Junction,
junction_third_s1_12_3_12,Junction,
junction_third_s1_12_3_13,Junction,
junction_third_s1_12_3_14,Junction,
junction_third_s1_12_3_2,Junction,
junction_third_s1_12_3_3,Junction,
junction_third_s1_12_3_4,Junction,
junction_third_s1_12_3_5,Junction,
junction_third_s1_12_3_6,Junction,
junction_third_s1_12_3_7,Junction,
junction_third_s1_12_3_8,Junction,
junction_third_s1_12_3_9,Junction,
junction_third_s1_12_4,Junction,
junction_third_s1_12_4_1,Junction,
junction_third_s1_12_4_2,Junction,
junction_third_s1_12_4_3,Junction,
junction_third_s1_12_4_4,Junction,
junction_third_s1_12_4_5,Junction,
junction_third_s1_12_4_6,Junction,
junction_third_s1_12_5,Junction,
junction_third_s1_12_5_1,Junction,
junction_third_s1_12_5_10,Junction,
junction_third_s1_12_5_11,Junction,
junction_third_s1_12_5_12,Junction,
junction_third_s1_12_5_13,Junction,
junction_third_s1_12_5_2,Junction,
junction_third_s1_12_5_3,Junction,
junction_third_s1_12_5_4,Junction,
junction_third_s1_12_5_5,Junction,
junction_third_s1_12_5_6,Junction,
junction_third_s1_12_5_7,Junction,
junction_third_s1_12_5_8,Junction,
junction_third_s1_12_5_9,Junction,
junction_third_s1_12_6,Junction,
junction_third_s1_12_6_1,Junction,
junction_third_s1_12_6_2,Junction,
junction_third_s1_12_6_3,Junction,
junction_third_s1_12_6_4,Junction,
junction_third_s1_12_6_5,Junction,
junction_third_s1_12_6_6,Junction,
junction_third_s1_12_6_7,Junction,
junction_third_s1_12_6_8,Junction,
junction_third_s1_12_6_9,Junction,
junction_third_s1_12_7,Junction,
junction_third_s1_12_7_1,Junction,
junction_third_s1_12_7_10,Junction,
junction_third_s1_12_7_11,Junction,
junction_third_s1_12_7_12,Junction,
junction_third_s1_12_7_13,Junction,
junction_third_s1_12_7_14,Junction,
junction_third_s1_12_7_15,Junction,
junction_third_s1_12_7_16,Junction,
junction_third_s1_12_7_17,Junction,
junction_third_s1_12_7_2,Junction,
junction_third_s1_12_7_3,Junction,
junction_third_s1_12_7_4,Junction,
junction_third_s1_12_7_5,Junction,
junction_third_s1_12_7_6,Junction,
junction_third_s1_12_7_7,Junction,
junction_third_s1_12_7_8,Junction,
junction_third_s1_12_7_9,Junction,
junction_third_s1_12_8,Junction,
junction_third_s1_12_8_1,Junction,
junction_third_s1_12_8_10,Junction,
junction_third_s1_12_8_11,Junction,
junction_third_s1_12_8_12,Junction,
junction_third_s1_12_8_13,Junction,
junction_third_s1_12_8_14,Junction,
junction_third_s1_12_8_15,Junction,
junction_third_s1_12_8_16,Junction,
junction_third_s1_12_8_17,Junction,
junction_third_s1_12_8_18,Junction,
junction_third_s1_12_8_19,Junction,
junction_third_s1_12_8_2,Junction,
junction_third_s1_12_8_20,Junction,
junction_third_s1_12_8_21,Junction,
junction_third_s1_12_8_22,Junction,
junction_third_s1_12_8_3,Junction,
junction_third_s1_12_8_4,Junction,
junction_third_s1_12_8_5,Junction,
junction_third_s1_12_8_6,Junction,
junction_third_s1_12_8_7,Junction,
junction_third_s1_12_8_8,Junction,
junction_third_s1_12_8_9,Junction,
junction_third_s1_12_9,Junction,
junction_third_s1_12_9_1,Junction,
junction_third_s1_12_9_2,Junction,
junction_third_s1_12_9_3,Junction,
junction_third_s1_12_9_4,Junction,
junction_third_s1_12_9_5,Junction,
junction_third_s1_12_9_6,Junction,
junction_third_s1_12_9_7,Junction,
junction_third_s1_12_9_8,Junction,
junction_third_s1_12_9_9,Junction,
junction_third_s1_13_1,Junction,
junction_third_s1_13_1_1,Junction,
junction_third_s1_13_1_10,Junction,
junction_third_s1_13_1_11,Junction,
junction_third_s1_13_1_12,Junction,
junction_third_s1_13_1_13,Junction,
junction_third_s1_13_1_14,Junction,
junction_third_s1_13_1_15,Junction,
junction_third_s1_13_1_16,Junction,
junction_third_s1_13_1_2,Junction,
junction_third_s1_13_1_3,Junction,
junction_third_s1_13_1_4,Junction,
junction_third_s1_13_1_5,Junction,
junction_third_s1_13_1_6,Junction,
junction_third_s1_13_1_7,Junction,
junction_third_s1_13_1_8,Junction,
junction_third_s1_13_1_9,Junction,
junction_third_s1_13_2,Junction,
junction_third_s1_13_2_1,Junction,
junction_third_s1_13_2_2,Junction,
junction_third_s1_13_2_3,Junction,
junction_third_s1_13_2_4,Junction,
junction_third_s1_13_2_5,Junction,
junction_third_s1_13_2_6,Junction,
junction_third_s1_13_2_7,Junction,
junction_third_s1_13_3,Junction,
junction_third_s1_13_3_1,Junction,
junction_third_s1_13_3_2,Junction,
junction_third_s1_13_3_3,Junction,
junction_third_s1_13_4,Junction,
junction_third_s1_13_4_1,Junction,
junction_third_s1_13_4_2,Junction,
junction_third_s1_13_4_3,Junction,
junction_third_s1_13_4_4,Junction,
junction_third_s1_13_4_5,Junction,
junction_third_s1_13_4_6,Junction,
junction_third_s1_13_4_7,Junction,
junction_third_s1_13_5,Junction,
junction_third_s1_13_5_1,Junction,
junction_third_s1_13_5_2,Junction,
junction_third_s1_13_5_3,Junction,
junction_third_s1_13_5_4,Junction,
junction_third_s1_13_5_5,Junction,
junction_third_s1_13_5_6,Junction,
junction_third_s1_13_5_7,Junction,
junction_third_s1_13_6,Junction,
junction_third_s1_13_6_1,Junction,
junction_third_s1_13_6_2,Junction,
junction_third_s1_13_6_3,Junction,
junction_third_s1_13_6_4,Junction,
junction_third_s1_13_6_5,Junction,
junction_third_s1_13_6_6,Junction,
junction_third_s1_13_6_7,Junction,
junction_third_s1_13_6_8,Junction,
junction_third_s1_13_7,Junction,
junction_third_s1_13_7_1,Junction,
junction_third_s1_13_7_2,Junction,
junction_third_s1_13_7_3,Junction,
junction_third_s1_13_7_4,Junction,
junction_third_s1_13_7_5,Junction,
junction_third_s1_13_7_6,Junction,
junction_third_s1_13_7_7,Junction,
junction_third_s1_13_7_8,Junction,
junction_third_s1_13_7_9,Junction,
junction_third_s1_14_1,Junction,
junction_third_s1_14_1_1,Junction,
junction_third_s1_14_1_2,Junction,
junction_third_s1_14_1_3,Junction,
junction_third_s1_14_1_4,Junction,
junction_third_s1_14_1_5,Junction,
junction_third_s1_14_1_6,Junction,
junction_third_s1_14_1_7,Junction,
junction_third_s1_14_1_8,Junction,
junction_third_s1_14_2,Junction,
junction_third_s1_14_2_1,Junction,
junction_third_s1_14_2_2,Junction,
junction_third_s1_14_2_3,Junction,
junction_third_s1_14_2_4,Junction,
junction_third_s1_14_2_5,Junction,
junction_third_s1_14_2_6,Junction,
junction_third_s1_14_3,Junction,
junction_third_s1_14_3_1,Junction,
junction_third_s1_14_3_2,Junction,
junction_third_s1_14_3_3,Junction,
junction_third_s1_14_3_4,Junction,
junction_third_s1_14_3_5,Junction,
junction_third_s1_14_3_6,Junction,
junction_third_s1_14_3_7,Junction,
junction_third_s1_14_3_8,Junction,
junction_third_s1_14_4,Junction,
junction_third_s1_14_4_1,Junction,
junction_third_s1_14_4_10,Junction,
junction_third_s1_14_4_11,Junction,
junction_third_s1_14_4_12,Junction,
junction_third_s1_14_4_13,Junction,
junction_third_s1_14_4_2,Junction,
junction_third_s1_14_4_3,Junction,
junction_third_s1_14_4_4,Junction,
junction_third_s1_14_4_5,Junction,
junction_third_s1_14_4_6,Junction,
junction_third_s1_14_4_7,Junction,
junction_third_s1_14_4_8,Junction,
junction_third_s1_14_4_9,Junction,
junction_third_s1_14_5,Junction,
junction_third_s1_14_5_1,Junction,
junction_third_s1_14_5_2,Junction,
junction_third_s1_14_5_3,Junction,
junction_third_s1_14_5_4,Junction,
junction_third_s1_14_5_5,Junction,
junction_third_s1_14_5_6,Junction,
junction_third_s1_14_6,Junction,
junction_third_s1_14_6_1,Junction,
junction_third_s1_14_6_2,Junction,
junction_third_s1_14_6_3,Junction,
junction_third_s1_14_6_4,Junction,
junction_third_s1_14_6_5,Junction,
junction_third_s1_14_6_6,Junction,
junction_third_s1_14_6_7,Junction,
junction_third_s1_14_7,Junction,
junction_third_s1_14_7_1,Junction,
junction_third_s1_14_7_10,Junction,
junction_third_s1_14_7_11,Junction,
junction_third_s1_14_7_12,Junction,
junction_third_s1_14_7_13,Junction,
junction_third_s1_14_7_2,Junction,
junction_third_s1_14_7_3,Junction,
junction_third_s1_14_7_4,Junction,
junction_third_s1_14_7_5,Junction,
junction_third_s1_14_7_6,Junction,
junction_third_s1_14_7_7,Junction,
junction_third_s1_14_7_8,Junction,
junction_third_s1_14_7_9,Junction,
junction_third_s1_15_1,Junction,
junction_third_s1_15_10,Junction,
junction_third_s1_15_10_1,Junction,
junction_third_s1_15_10_2,Junction,
junction_third_s1_15_10_3,Junction,
junction_third_s1_15_10_4,Junction,
junction_third_s1_15_10_5,Junction,
junction_third_s1_15_11,Junction,
junction_third_s1_15_11_1,Junction,
junction_third_s1_15_11_10,Junction,
junction_third_s1_15_11_2,Junction,
junction_third_s1_15_11_3,Junction,
junction_third_s1_15_11_4,Junction,
junction_third_s1_15_11_5,Junction,
junction_third_s1_15_11_6,Junction,
junction_third_s1_15_11_7,Junction,
junction_third_s1_15_11_8,Junction,
junction_third_s1_15_11_9,Junction,
junction_third_s1_15_12,Junction,
junction_third_s1_15_12_1,Junction,
junction_third_s1_15_12_10,Junction,
junction_third_s1_15_12_11,Junction,
junction_third_s1_15_12_12,Junction,
junction_third_s1_15_12_13,Junction,
junction_third_s1_15_12_14,Junction,
junction_third_s1_15_12_15,Junction,
junction_third_s1_15_12_16,Junction,
junction_third_s1_15_12_17,Junction,
junction_third_s1_15_12_18,Junction,
junction_third_s1_15_12_19,Junction,
junction_third_s1_15_12_2,Junction,
junction_third_s1_15_12_20,Junction,
junction_third_s1_15_12_3,Junction,
junction_third_s1_15_12_4,Junction,
junction_third_s1_15_12_5,Junction,
junction_third_s1_15_12_6,Junction,
junction_third_s1_15_12_7,Junction,
junction_third_s1_15_12_8,Junction,
junction_third_s1_15_12_9,Junction,
junction_third_s1_15_1_1,Junction,
junction_third_s1_15_1_2,Junction,
junction_third_s1_15_1_3,Junction,
junction_third_s1_15_1_4,Junction,
junction_third_s1_15_2,Junction,
junction_third_s1_15_2_1,Junction,
junction_third_s1_15_2_2,Junction,
junction_third_s1_15_2_3,Junction,
junction_third_s1_15_2_4,Junction,
junction_third_s1_15_3,Junction,
junction_third_s1_15_3_1,Junction,
junction_third_s1_15_3_2,Junction,
junction_third_s1_15_3_3,Junction,
junction_third_s1_15_3_4,Junction,
junction_third_s1_15_3_5,Junction,
junction_third_s1_15_3_6,Junction,
junction_third_s1_15_3_7,Junction,
junction_third_s1_15_3_8,Junction,
junction_third_s1_15_4,Junction,
junction_third_s1_15_4_1,Junction,
junction_third_s1_15_4_10,Junction,
junction_third_s1_15_4_11,Junction,
junction_third_s1_15_4_12,Junction,
junction_third_s1_15_4_13,Junction,
junction_third_s1_15_4_14,Junction,
junction_third_s1_15_4_15,Junction,
junction_third_s1_15_4_2,Junction,
junction_third_s1_15_4_3,Junction,
junction_third_s1_15_4_4,Junction,
junction_third_s1_15_4_5,Junction,
junction_third_s1_15_4_6,Junction,
junction_third_s1_15_4_7,Junction,
junction_third_s1_15_4_8,Junction,
junction_third_s1_15_4_9,Junction,
junction_third_s1_15_5,Junction,
junction_third_s1_15_5_1,Junction,
junction_third_s1_15_5_10,Junction,
junction_third_s1_15_5_11,Junction,
junction_third_s1_15_5_12,Junction,
junction_third_s1_15_5_13,Junction,
junction_third_s1_15_5_14,Junction,
junction_third_s1_15_5_15,Junction,
junction_third_s1_15_5_16,Junction,
junction_third_s1_15_5_17,Junction,
junction_third_s1_15_5_2,Junction,
junction_third_s1_15_5_3,Junction,
junction_third_s1_15_5_4,Junction,
junction_third_s1_15_5_5,Junction,
junction_third_s1_15_5_6,Junction,
junction_third_s1_15_5_7,Junction,
junction_third_s1_15_5_8,Junction,
junction_third_s1_15_5_9,Junction,
junction_third_s1_15_6,Junction,
junction_third_s1_15_6_1,Junction,
junction_third_s1_15_6_10,Junction,
junction_third_s1_15_6_11,Junction,
junction_third_s1_15_6_12,Junction,
junction_third_s1_15_6_13,Junction,
junction_third_s1_15_6_14,Junction,
junction_third_s1_15_6_15,Junction,
junction_third_s1_15_6_16,Junction,
junction_third_s1_15_6_17,Junction,
junction_third_s1_15_6_18,Junction,
junction_third_s1_15_6_19,Junction,
junction_third_s1_15_6_2,Junction,
junction_third_s1_15_6_3,Junction,
junction_third_s1_15_6_4,Junction,
junction_third_s1_15_6_5,Junction,
junction_third_s1_15_6_6,Junction,
junction_third_s1_15_6_7,Junction,
junction_third_s1_15_6_8,Junction,
junction_third_s1_15_6_9,Junction,
junction_third_s1_15_7,Junction,
junction_third_s1_15_7_1,Junction,
junction_third_s1_15_7_2,Junction,
junction_third_s1_15_7_3,Junction,
junction_third_s1_15_7_4,Junction,
junction_third_s1_15_7_5,Junction,
junction_third_s1_15_8,Junction,
junction_third_s1_15_8_1,Junction,
junction_third_s1_15_8_2,Junction,
junction_third_s1_15_8_3,Junction,
junction_third_s1_15_8_4,Junction,
junction_third_s1_15_8_5,Junction,
junction_third_s1_15_8_6,Junction,
junction_third_s1_15_8_7,Junction,
junction_third_s1_15_8_8,Junction,
junction_third_s1_15_8_9,Junction,
junction_third_s1_15_9,Junction,
junction_third_s1_15_9_1,Junction,
junction_third_s1_15_9_2,Junction,
junction_third_s1_15_9_3,Junction,
junction_third_s1_15_9_4,Junction,
junction_third_s1_16_1,Junction,
junction_third_s1_16_10,Junction,
junction_third_s1_16_10_1,Junction,
junction_third_s1_16_10_10,Junction,
junction_third_s1_16_10_11,Junction,
junction_third_s1_16_10_12,Junction,
junction_third_s1_16_10_13,Junction,
junction_third_s1_16_10_2,Junction,
junction_third_s1_16_10_3,Junction,
junction_third_s1_16_10_4,Junction,
junction_third_s1_16_10_5,Junction,
junction_third_s1_16_10_6,Junction,
junction_third_s1_16_10_7,Junction,
junction_third_s1_16_10_8,Junction,
junction_third_s1_16_10_9,Junction,
junction_third_s1_16_11,Junction,
junction_third_s1_16_11_1,Junction,
junction_third_s1_16_11_10,Junction,
junction_third_s1_16_11_11,Junction,
junction_third_s1_16_11_12,Junction,
junction_third_s1_16_11_13,Junction,
junction_third_s1_16_11_14,Junction,
junction_third_s1_16_11_15,Junction,
junction_third_s1_16_11_16,Junction,
junction_third_s1_16_11_17,Junction,
junction_third_s1_16_11_18,Junction,
junction_third_s1_16_11_19,Junction,
junction_third_s1_16_11_2,Junction,
junction_third_s1_16_11_20,Junction,
junction_third_s1_16_11_3,Junction,
junction_third_s1_16_11_4,Junction,
junction_third_s1_16_11_5,Junction,
junction_third_s1_16_11_6,Junction,
junction_third_s1_16_11_7,Junction,
junction_third_s1_16_11_8,Junction,
junction_third_s1_16_11_9,Junction,
junction_third_s1_16_12,Junction,
junction_third_s1_16_12_1,Junction,
junction_third_s1_16_12_2,Junction,
junction_third_s1_16_12_3,Junction,
junction_third_s1_16_12_4,Junction,
junction_third_s1_16_12_5,Junction,
junction_third_s1_16_12_6,Junction,
junction_third_s1_16_12_7,Junction,
junction_third_s1_16_13,Junction,
junction_third_s1_16_13_1,Junction,
junction_third_s1_16_13_10,Junction,
junction_third_s1_16_13_11,Junction,
junction_third_s1_16_13_12,Junction,
junction_third_s1_16_13_13,Junction,
junction_third_s1_16_13_14,Junction,
junction_third_s1_16_13_15,Junction,
junction_third_s1_16_13_16,Junction,
junction_third_s1_16_13_17,Junction,
junction_third_s1_16_13_18,Junction,
junction_third_s1_16_13_2,Junction,
junction_third_s1_16_13_3,Junction,
junction_third_s1_16_13_4,Junction,
junction_third_s1_16_13_5,Junction,
junction_third_s1_16_13_6,Junction,
junction_third_s1_16_13_7,Junction,
junction_third_s1_16_13_8,Junction,
junction_third_s1_16_13_9,Junction,
junction_third_s1_16_1_1,Junction,
junction_third_s1_16_1_2,Junction,
